Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4,"₹63,990₹75,14214% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa2703tx-gaming-laptop/p/itm280d703c08614?pid=COMH8VXV7FW2SDAX&lid=LSTCOMH8VXV7FW2SDAXP1L8IA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_662&otracker=search&fm=organic&iid=en_UKUOZlwd09MNKhRX8BDUPfVMyH8Ty1oCU-s9WrMzYYvWRzg7CAUM3BYET2POkiw-3ugL-v8sDDAA70u51qjFrg%3D%3D&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83EQ005VIN Thin and Light Laptop,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1-Year Warranty Care,Not found,"₹50,499₹79,90036% off",https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-83eq005vin-thin-light-laptop/p/itm08ece08ff4d54?pid=COMH7P8QAVVGGMGW&lid=LSTCOMH7P8QAVVGGMGW5F8LUK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_663&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMH7P8QAVVGGMGW.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Upto 12 hours,Not found,Not found,35.56 cm (14 inch)
Acer ‎Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Ligh...,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,3.2,"₹29,590₹39,99926% off",https://www.flipkart.com/acer-acer-one-14-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm0178ff325b6f1?pid=COMGTGFGB8GK3NV7&lid=LSTCOMGTGFGB8GK3NV7MLUNN9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_664&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMGTGFGB8GK3NV7.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,3 Cell,1.5 Kg,Keyboard,35.56 cm (14 inch)
MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,Intel Core Ultra 7 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Display2 Year Carry-in Warranty,5,"₹99,990₹1,28,99022% off",https://www.flipkart.com/msi-prestige-13-evo-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-a1mg-thin-light-laptop/p/itm01c95e069735f?pid=COMGXMTAYJFEXVNZ&lid=LSTCOMGXMTAYJFEXVNZJTBAGM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_665&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMGXMTAYJFEXVNZ.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Model Number,0.99 Kg,IR FHD type (30fps@1080p) with HDR3D Noise Reduction+ (3DNR+),33.78 cm (13.3 Inch)
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.89 cm (16.1 inch) Display1 Year Onsite Warranty,4,"₹1,15,990₹1,46,13420% off",https://www.flipkart.com/hp-omen-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-pro-8-gb-graphics-nvidia-geforce-rtx-4060-16-wd0012tx-gaming-laptop/p/itm35c562c636aa6?pid=COMHY8KVQJD9BMK8&lid=LSTCOMHY8KVQJD9BMK84HENGW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_666&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMHY8KVQJD9BMK8.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Upto 6 Hours and 30 Minutes,2.3 kg,Not found,40.89 cm (16.1 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,3.7,"₹74,990₹95,74621% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_667&otracker=search&fm=organic&iid=en_UKUOZlwd09MNKhRX8BDUPfVMyH8Ty1oCU-s9WrMzYYvQgkaFnXUPYequkd3o2LKvQrJ-HpwB_8OMuhTL81a3UQ%3D%3D&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,"4-cell, 70 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,Intel Core Ultra 5 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,4.4,"₹71,990₹92,08321% off",https://www.flipkart.com/hp-pavilion-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZSWFIBP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_668&otracker=search&fm=organic&iid=en_UKUOZlwd09MNKhRX8BDUPfVMyH8Ty1oCU-s9WrMzYYtrxNccpVUNOyPRYfL6YDQeuzOYnMWgCSwRNmmujd-LUg%3D%3D&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Not found,1.77 Kg,HP True Vision 1080p FHD IR camera,40.64 cm (16 inch)
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.4,"₹62,990₹78,77820% off",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1227tx-gaming-laptop/p/itm236b5aaa84afc?pid=COMHY8KVUVGQ5BUQ&lid=LSTCOMHY8KVUVGQ5BUQ0BPY0G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_669&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMHY8KVUVGQ5BUQ.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Upto 6 Hours and 30 Minutes,2.3 Kg,Not found,39.62 cm (15.6 inch)
Lenovo V 14 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh...,"Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty",Not found,"₹42,490₹79,99046% off",https://www.flipkart.com/lenovo-v-14-2025-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itm06121c218e9d8?pid=COMH96WHRZYJQF6K&lid=LSTCOMH96WHRZYJQF6KUYUWRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_670&otracker=search&fm=organic&iid=669aadfc-9c4e-498d-b445-ceb6639929cb.COMH96WHRZYJQF6K.SEARCH&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,2 Cell,Warranty Summary,720p HD camera,35.56 cm (14 inch)
HP MSO 2024 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) fd0467TU Thin and Light ...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office H&S Edition 20241 Year Carry-in Warranty,4.1,"₹56,990₹65,38712% off",https://www.flipkart.com/hp-mso-2024-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-fd0467tu-thin-light-laptop/p/itmc8ca0b60f166f?pid=COMH8QXWHJRQKR6P&lid=LSTCOMH8QXWHJRQKR6PRNKDP0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_671&otracker=search&fm=organic&iid=en_UKUOZlwd09MNKhRX8BDUPfVMyH8Ty1oCU-s9WrMzYYtMtS1DEa59P9OikvztUe3__fRPD1DlKxVUUntjKPHCnw%3D%3D&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,"3-cell, 41 Wh Li-ion polymer",1.59 Kg,HP True Vision 1080p FHD camera with temporal noise reduction,39.62 cm (15.6 inch)
DELL 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4,"₹50,990₹62,41518% off",https://www.flipkart.com/dell-15-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm68eb02f2bb17d?pid=COMH8EPFFM2FYZZZ&lid=LSTCOMH8EPFFM2FYZZZQJGNRG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_28_672&otracker=search&fm=organic&iid=en_UKUOZlwd09MNKhRX8BDUPfVMyH8Ty1oCU-s9WrMzYYuphG3dfIBucrmW3-strvBMjHN7j3TsnvStSX7fSI053aV8WX5krIChubBlraAu4CQ%3D&ppt=pp&ppn=pp&ssid=8843qgmqqo0000001746969477733&qH=312f91285e048e09,Up to 7 Hrs*,1.66 Kg,Not found,39.62 cm (15.6 Inch)
HP 14 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Lap...,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayHP Documentation, HP SSRM, HP Smart, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.3,"₹44,990₹50,09810% off",https://www.flipkart.com/hp-14-intel-core-i5-10th-gen-10210u-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itmd402bd7a16929?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZARNBHOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_673&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMFVD2WVZWBNKZA.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Warranty Summary,1.47 kg,Keyboard,35.56 cm (14 inch)
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",3.2,"₹70,490₹81,59513% off",https://www.flipkart.com/dell-15-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMH8EPFJBDTQPFW&lid=LSTCOMH8EPFJBDTQPFWSA0Y0C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_674&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMH8EPFJBDTQPFW.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,MS Office Provided,1.62 Kg,Not found,39.62 cm (15.6 Inch)
ASUS Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB540WS Thin and Ligh...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,3.6,"₹53,990₹79,99032% off",https://www.flipkart.com/asus-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-x1605zac-mb540ws-thin-light-laptop/p/itm0adae493236e3?pid=COMHYG8Z6FHFTVZY&lid=LSTCOMHYG8Z6FHFTVZY7PMKMI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_675&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMHYG8Z6FHFTVZY.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,3 Cell,1.88 Kg,720p HD camera With privacy shutter,40.64 cm (16 inch)
HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4,"₹29,980₹46,89936% off",https://www.flipkart.com/hp-fc0026au-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0025au-thin-light-laptop/p/itm3f21e9fdfc42f?pid=COMGZ7FRZDEQHNYQ&lid=LSTCOMGZ7FRZDEQHNYQRCF8GZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_676&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMGZ7FRZDEQHNYQ.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Warranty Summary,1.75 Kg,HP True Vision 1080p FHD camera,39.62 cm (15.6 Inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹49,990₹62,52620% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_677&otracker=search&fm=organic&iid=en_WwucAVJ4zLKT7ScM4iFGdNSOqW5NSh11acJOwKHH_FJN2QFCVzP16R9dvjYeLYkHZ6VOR2GSG53NkTlCJVTk7Q%3D%3D&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_678&otracker=search&fm=organic&iid=en_WwucAVJ4zLKT7ScM4iFGdNSOqW5NSh11acJOwKHH_FK8IZ9FSZPbHd5R3XGO60zUQFu90KZ0xUoPa2wsOhMzjA%3D%3D&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/1 TB SSD/Windows 11 Home) 15s-FQ5328TU Thin and Ligh...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student '20211 Year Onsite Warranty,3.9,"₹40,900₹52,99022% off",https://www.flipkart.com/hp-fq-series-intel-core-i3-12th-gen-1215u-8-gb-1-tb-ssd-windows-11-home-15s-fq5328tu-thin-light-laptop/p/itme9a2532043dc2?pid=COMH2FYRJ4ZHDAC3&lid=LSTCOMH2FYRJ4ZHDAC3UYPKVW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_679&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMH2FYRJ4ZHDAC3.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,3 Cell,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year domestic warranty,3.9,"₹36,990₹61,44039% off",https://www.flipkart.com/dell-inspiron-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMGRGYFCKYEDQEP&lid=LSTCOMGRGYFCKYEDQEP2YFYY6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_680&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMGRGYFCKYEDQEP.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,41 Wh,1.62 kg,Not found,39.62 cm (15.6 inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,990₹34,99051% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_681&otracker=search&fm=organic&iid=en_WwucAVJ4zLKT7ScM4iFGdNSOqW5NSh11acJOwKHH_FJUry-7pERn-YHM8-tZHNrh77SeR54c7PV2oNxSfEWaLg%3D%3D&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,"Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",Not found,"₹42,906",https://www.flipkart.com/dell-vostro-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm1f57d194ad967?pid=COMHAUD4FA7HCZHE&lid=LSTCOMHAUD4FA7HCZHE2XXSAK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_682&otracker=search&fm=organic&iid=en_WwucAVJ4zLKT7ScM4iFGdNSOqW5NSh11acJOwKHH_FLoYXxmKfwAhqsvM8p6gFuSav1CxYkSC6fcbk-lroiT4fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,MS Office Provided,1.69 Kg,Yes,39.62 cm (15.6 Inch)
HP 255 G10 AMD Ryzen 5 Quad Core 7520U UPTO 4.3Ghz - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin an...,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 YEAR BRAND WARRANTY,3.7,"₹30,390₹51,99941% off",https://www.flipkart.com/hp-255-g10-amd-ryzen-5-quad-core-7520u-upto-4-3ghz-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm41b702fc585a3?pid=COMH7Z9YJWFZYRE5&lid=LSTCOMH7Z9YJWFZYRE5B0FK7P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_683&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMH7Z9YJWFZYRE5.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,"HP Long Life 3-cell, 41 Wh Li-ion",1.52 kg,720p HD camera,39.62 cm (15.6 inch)
DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 M...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,3.5,"₹81,990₹99,15517% off",https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-2-graphics-new-inspiron-15-metal-laptop-thin-light/p/itm23d84e15561c4?pid=COMGJ75HNYRYEEJG&lid=LSTCOMGJ75HNYRYEEJGZP8Y34&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_684&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMGJ75HNYRYEEJG.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,3 Cell,1.63 Kg,HD Camera,39.62 cm (15.6 Inch)
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 - (16 GB/512 GB SSD/Wi...",Intel Core Ultra 5 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite warranty,Not found,"₹70,990₹92,99023% off",https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-ai-pc-intel-core-ultra-5-16-gb-512-gb-ssd-windows-11-home-x1607ca-mb142ws-laptop/p/itm6e5fc45e4e812?pid=COMH89EBYFHZZGMH&lid=LSTCOMH89EBYFHZZGMHIYRISQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_685&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMH89EBYFHZZGMH.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,3-cell,1.88 Kg,Keyboard,40.64 cm (16 Inch)
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.1,"₹57,693₹68,29915% off",https://www.flipkart.com/hp-victus-15-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0150ax-gaming-laptop/p/itm12155252a3140?pid=COMGRNGYAATPWW7H&lid=LSTCOMGRNGYAATPWW7H7JBQMV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_686&otracker=search&fm=organic&iid=2cab97c9-96a1-48de-8118-4f3c2666859e.COMGRNGYAATPWW7H.SEARCH&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,Not found,2.37 Kg,Not found,39.62 cm (15.6 Inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4,"₹63,990₹75,14214% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa2703tx-gaming-laptop/p/itm280d703c08614?pid=COMH8VXV7FW2SDAX&lid=LSTCOMH8VXV7FW2SDAXP1L8IA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_29_687&otracker=search&fm=organic&iid=en_WwucAVJ4zLKT7ScM4iFGdNSOqW5NSh11acJOwKHH_FKvZxKbZg3JRIBLOGEilGaMVdPn0-SUFbkrR503Whhk_w%3D%3D&ppt=pp&ppn=pp&ssid=gaqxih83w00000001746969556666&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
